image_id,text,word_length,image_mean,img_width,img_height,occur
a04-072-02-03,a,1,207.97794117647058,34,24,2260
a04-072-02-05,of,2,240.15706359368332,99,142,3190
a04-072-03-01,in,2,229.75776836158192,59,48,1799
a04-072-04-03,that,4,231.04168326032126,186,81,1127
a04-072-04-04,the,3,230.43247863247865,117,80,5825
a04-072-05-00,was,3,223.01862157534248,146,32,1135
a04-072-05-01,the,3,222.1338661338661,91,77,5825
a04-072-05-03,of,2,233.2367923338797,77,103,3190
a04-072-05-04,a,1,182.5456349206349,28,18,2260
a04-072-05-07,of,2,234.744599398414,69,106,3190
a04-072-06-01,for,3,229.74054268171918,99,102,839
a04-072-06-02,the,3,224.98555377207063,89,98,5825
a04-072-06-05,It,2,237.82147368421056,125,76,275
a04-072-06-06,was,3,225.0781053162005,147,27,1135
a04-072-06-07,a,1,179.65972222222226,24,18,2260
a04-072-07-02,that,4,228.80519480519482,154,95,1127
a04-072-07-04,be,2,229.82431761786597,65,62,723
a04-072-08-03,the,3,233.00839351942216,94,109,5825
a04-072-09-01,of,2,237.31285529715763,90,172,3190
a04-072-09-02,a,1,209.1237842617153,39,29,2260
a04-072-09-05,for,3,233.4939271255061,91,114,839
a04-072-10-00,and,3,240.32950631458093,134,91,2473
a04-072-10-01,other,5,230.37923976608192,120,114,141
a04-081-00-00,The,3,226.10159179931662,169,71,626
a04-081-00-03,of,2,224.78833945873703,82,73,3190
a04-081-00-04,the,3,222.72537313432844,115,67,5825
a04-081-01-04,the,3,223.34496550344966,137,73,5825
a04-081-02-05,be,2,222.0860317460317,100,63,723
a04-081-03-00,to,2,220.49123931623933,78,60,2647
a04-081-03-01,the,3,224.2,125,74,5825
a04-081-03-03,of,2,224.87316401468792,86,76,3190
a04-081-03-05,and,3,224.97602739726028,152,73,2473
a04-081-03-06,the,3,223.21609808102343,134,70,5825
a04-081-04-01,of,2,222.17121116043117,83,76,3190
a04-081-04-02,their,5,227.34771825396822,196,72,256
a04-081-04-04,to,2,230.06406926406933,90,77,2647
a04-081-05-01,the,3,220.72624897624897,132,74,5825
a04-081-05-04,of,2,219.88224932249324,90,82,3190
a04-081-06-05,that,4,226.26705549664192,164,69,1127
a04-081-06-06,a,1,195.14597402597408,55,35,2260
a04-081-07-03,was,3,215.16366687004268,149,44,1135
a04-081-08-03,in,2,211.32857142857142,56,50,1799
a04-081-09-01,in,2,217.54850088183412,63,54,1799
a04-081-09-02,the,3,220.27374631268435,113,75,5825
a04-085-00-01,that,4,224.6242120452647,171,77,1127
a04-085-00-02,a,1,181.0842592592593,40,27,2260
a04-085-01-01,of,2,225.61762075134172,86,78,3190
a04-085-01-04,was,3,205.63515625,128,40,1135
a04-085-01-05,a,1,192.89285714285717,40,28,2260
a04-085-02-03,with,4,225.84794701986755,151,75,742
a04-085-02-04,some,4,215.34329437281602,193,43,140
a04-085-02-07,he,2,210.8146031746032,75,63,885
a04-085-03-01,that,4,223.72666666666663,154,75,1127
a04-085-03-02,the,3,218.45509893455105,108,73,5825
a04-085-05-03,he,2,208.49743150684932,73,64,885
a04-085-05-04,was,3,204.69923637625823,134,43,1135
a04-085-06-00,the,3,218.44214285714287,105,80,5825
a04-085-06-02,of,2,226.55505648564042,93,79,3190
a04-085-06-03,a,1,192.87797619047612,42,32,2260
a04-085-06-06,of,2,227.47267483777938,95,73,3190
a04-085-06-07,the,3,224.34841628959282,136,65,5825
a04-085-07-01,people,6,232.43267997148968,230,122,113
a04-085-07-02,about,5,224.5308356564901,191,77,170
a04-085-08-01,in,2,219.202403542062,62,51,1799
a04-085-08-02,this,4,225.7970735785953,130,92,353
a04-085-09-01,by,2,225.78112449799198,83,102,487
a04-085-09-05,that,4,220.7847319893733,162,79,1127
a04-085-09-06,the,3,215.79651361513046,131,67,5825
a04-089-00-04,of,2,223.1011235955056,76,89,3190
a04-089-00-05,the,3,220.96277947154468,123,64,5825
a04-089-01-00,of,2,224.99277777777766,90,80,3190
a04-089-01-03,told,4,219.70117626708182,141,82,100
a04-089-01-05,that,4,223.4696132596685,181,66,1127
a04-089-01-06,he,2,220.40734767025089,90,62,885
a04-089-02-02,of,2,226.11830799735625,89,85,3190
a04-089-02-04,that,4,223.4506756756757,160,74,1127
a04-089-02-05,very,4,230.13211545487758,161,85,119
a04-089-02-07,and,3,226.41346235463882,153,77,2473
a04-089-03-02,which,5,226.73706077872745,208,81,423
a04-089-03-03,is,2,218.73968897903995,58,51,978
a04-089-03-05,to,2,223.27281746031747,80,63,2647
a04-089-04-00,the,3,219.13865147198482,108,78,5825
a04-089-04-02,of,2,224.74315268065268,88,78,3190
a04-089-04-03,a,1,191.40620031796504,37,34,2260
a04-089-05-01,at,2,224.02792022792028,90,78,560
a04-089-05-04,or,2,206.8264580369844,76,37,268
a04-089-05-06,on,2,204.8380813953489,86,40,697
a04-089-06-04,He,2,209.31311504741456,81,69,321
a04-089-06-06,out,3,230.55158084914186,135,82,207
a04-089-06-07,that,4,222.00571098098754,159,87,1127
a04-089-07-01,there,5,224.3728099959256,199,74,204
a04-089-07-02,have,4,228.44651777843086,166,82,422
a04-089-07-03,been,4,221.13613146791027,171,79,373
a04-089-07-05,but,3,215.82342591428932,109,73,418
a04-089-08-00,that,4,212.55854309687263,138,76,1127
a04-089-08-02,very,4,217.3784223918575,131,75,119
a04-089-08-03,much,4,227.7754231640677,183,82,122
a04-089-08-06,are,3,198.93341013824886,124,35,382
a04-089-08-07,to,2,219.35585284280938,69,65,2647
a04-089-09-00,be,2,214.79895245769538,73,68,723
a04-089-09-02,and,3,226.34555203938115,144,79,2473
a04-089-09-03,are,3,196.0857142857143,112,35,382
a04-089-09-04,being,5,227.76824844720497,175,115,161
a04-092-00-01,are,3,205.3189699133096,106,37,382
a04-092-00-04,of,2,233.2559843673669,89,92,3190
a04-092-00-06,that,4,235.41417434443656,170,83,1127
a04-092-01-00,the,3,231.64681081081082,125,74,5825
a04-092-01-02,and,3,223.72211668928088,110,67,2473
a04-092-01-03,these,5,233.56151306345103,172,81,108
a04-092-01-07,with,4,227.8037865748709,140,83,742
a04-092-02-00,the,3,230.63368377654086,126,77,5825
a04-092-02-09,The,3,225.32663462938686,109,63,626
a04-092-03-00,first,5,235.99376731301945,209,76,153
a04-092-03-01,of,2,229.13801836024047,81,78,3190
a04-092-03-02,these,5,227.1349551856594,165,71,108
a04-092-03-04,is,2,233.84047619047612,54,70,978
a04-092-03-05,the,3,226.07277777777787,90,80,5825
a04-092-03-07,of,2,232.15995014540925,87,83,3190
a04-092-04-01,the,3,226.3995989304813,110,68,5825
a04-092-04-06,the,3,226.4822006472492,103,72,5825
a04-092-05-01,and,3,227.6290076335877,131,70,2473
a04-092-05-05,not,3,238.5998677248677,126,84,479
a04-092-05-06,only,4,239.10205479452054,146,110,143
a04-092-05-07,in,2,236.06408859840232,68,81,1799
a04-092-06-02,but,3,235.1399928070491,134,83,418
a04-092-06-03,in,2,236.47916666666663,64,75,1799
a04-092-07-01,it,2,233.75779331192143,67,79,702
a04-092-07-02,is,2,234.6780466724287,52,89,978
a04-092-08-02,that,4,235.22229444263888,181,85,1127
a04-092-08-03,the,3,227.8781089414183,139,70,5825
a04-092-09-00,the,3,230.67,124,75,5825
a04-092-09-03,has,3,235.2057926829268,123,80,333
a04-092-09-05,some,4,216.61551315972702,167,43,140
a04-092-10-00,to,2,227.0362731152205,76,74,2647
a04-092-10-01,the,3,231.75824964132005,119,82,5825
a04-092-10-03,of,2,230.64259121370068,85,79,3190
a04-092-10-04,the,3,230.37975708502026,130,76,5825
a04-096-00-00,The,3,234.3334915361493,147,86,626
a04-096-00-03,is,2,232.31900584795318,45,76,978
a04-096-00-05,with,4,235.45655773420484,153,75,742
a04-096-01-00,as,2,221.9414101290963,76,53,702
a04-096-01-01,to,2,233.4835201054713,74,82,2647
a04-096-01-02,the,3,232.2992648560343,118,83,5825
a04-096-01-04,of,2,231.7711206896552,80,87,3190
a04-096-01-05,the,3,228.3281130634072,102,77,5825
a04-096-01-06,people,6,239.31493033894782,229,126,113
a04-096-01-07,of,2,231.52297297297298,74,90,3190
a04-096-02-01,in,2,238.110754985755,72,78,1799
a04-096-02-02,the,3,233.75662222222226,125,90,5825
a04-096-02-03,time,4,234.1319902978036,181,82,143
a04-096-02-04,of,2,232.0928270042194,90,79,3190
a04-096-02-06,it,2,236.23997741389041,69,77,702
a04-096-02-07,would,5,228.99100087796313,201,68,260
a04-096-02-09,be,2,227.15376967688485,85,71,723
a04-096-03-01,for,3,233.11783472265103,123,79,839
a04-096-03-02,the,3,228.17904124860647,115,78,5825
a04-096-03-05,to,2,231.2898626325856,71,81,2647
a04-096-04-01,any,3,232.33142917592298,137,69,105
a04-096-04-03,of,2,234.97217141363998,89,86,3190
a04-096-04-05,over,4,221.06508967223252,147,44,123
a04-096-04-06,the,3,229.19876819708847,94,76,5825
a04-096-05-00,of,2,228.8391504329004,96,77,3190
a04-096-05-05,He,2,228.82448257080608,102,72,321
a04-096-05-07,that,4,234.10217948717946,195,80,1127
a04-096-06-00,there,5,231.93291225674287,202,87,204
a04-096-06-01,is,2,234.26802325581403,60,86,978
a04-096-06-02,a,1,216.78816986855406,46,43,2260
a04-096-06-05,that,4,235.492908516502,171,87,1127
a04-096-06-06,so,2,221.34328358208958,67,50,212
a04-096-07-00,as,2,222.13940092165905,93,56,702
a04-096-07-01,there,5,230.96178459309345,202,82,204
a04-096-07-02,is,2,235.95736434108528,60,86,978
a04-096-07-03,a,1,209.54682274247486,46,39,2260
a04-096-07-06,in,2,232.20036347114947,62,71,1799
a04-096-07-08,the,3,231.57321156773207,135,73,5825
a04-099-00-05,and,3,229.43329820864068,146,65,2473
a04-099-00-07,would,5,222.98874123292728,172,63,260
a04-099-01-01,the,3,233.0915466961979,126,86,5825
a04-099-01-04,of,2,231.852018685352,81,74,3190
a04-099-01-06,in,2,232.51386666666667,50,75,1799
a04-099-02-00,the,3,233.5126826298701,128,77,5825
a04-099-02-02,of,2,236.88707743946296,86,97,3190
a04-099-02-04,at,2,235.7096397273613,65,79,560
a04-099-02-05,the,3,222.1753532182104,91,70,5825
a04-099-02-08,an,2,195.59285714285718,35,28,401
a04-099-04-03,It,2,234.77337625979843,76,94,275
a04-099-04-04,is,2,236.59711779448622,57,84,978
a04-099-04-05,very,4,233.4510670731707,164,80,119
a04-099-05-02,of,2,231.56251978474202,78,81,3190
a04-099-05-04,and,3,231.58201058201058,126,69,2473
a04-099-06-01,of,2,234.0401479857495,89,82,3190
a04-099-06-04,on,2,217.13947368421051,76,40,697
a04-099-07-02,to,2,230.86819360414867,78,89,2647
a04-099-07-03,the,3,233.6911514463981,123,86,5825
a04-099-07-05,of,2,233.16074950690341,91,78,3190
a04-099-08-02,on,2,216.90126359094918,83,41,697
a04-099-08-03,the,3,232.55535239361703,128,94,5825
a04-099-08-06,they,4,237.64323973380942,183,101,269
a04-099-09-01,an,2,225.7270618556701,97,40,401
a04-099-09-04,which,5,236.75758636788046,238,72,423
a04-099-09-05,it,2,236.99045045045045,74,75,702
a04-099-10-00,may,3,240.75440672687645,169,95,162
a04-099-10-03,to,2,230.67585838818715,77,73,2647
a04-103-00-00,The,3,232.0148604269294,140,87,626
a04-103-00-03,is,2,237.38662790697674,60,86,978
a04-103-00-04,that,4,234.38618607954547,176,96,1127
a04-103-00-05,the,3,230.1632730015084,136,78,5825
a04-103-01-01,for,3,233.22051526717559,131,80,839
a04-103-01-02,the,3,231.9470238095238,140,84,5825
a04-103-01-07,and,3,228.77233018363341,142,79,2473
a04-103-02-01,and,3,230.16104450314967,133,74,2473
a04-103-02-05,is,2,231.0963888888889,48,75,978
a04-103-02-06,the,3,234.74225352112686,142,90,5825
a04-103-03-01,of,2,231.83504700352532,92,74,3190
a04-103-03-06,A,1,225.2157947686117,56,71,166
a04-103-04-02,of,2,237.173790913532,92,89,3190
a04-103-04-04,in,2,240.1861449864499,72,82,1799
a04-103-04-05,this,4,236.99765309864318,135,101,353
a04-103-05-01,that,4,231.1625245258339,139,88,1127
a04-103-05-03,could,5,232.72761596548008,206,72,144
a04-103-05-04,be,2,224.47574080104198,83,74,723
a04-103-05-05,more,4,214.9527298850575,174,40,207
a04-103-06-00,in,2,237.0460737179488,78,96,1799
a04-103-06-02,a,1,210.0609756097561,41,48,2260
a04-103-06-05,as,2,223.0208986415884,87,44,702
a04-103-06-06,a,1,220.07048224695282,51,37,2260
a04-103-07-00,by,2,236.78734228734226,84,117,487
a04-103-07-02,to,2,233.16463826910075,68,87,2647
a04-103-07-05,which,5,236.73583824961338,221,79,423
a04-103-07-06,could,5,227.81436248168046,178,69,144
a04-103-08-00,be,2,224.24163319946453,72,83,723
a04-103-08-02,by,2,230.808837318331,79,108,487
a04-103-08-05,and,3,229.15219047619044,140,75,2473
a05-000-00-04,on,2,174.40827586206902,87,25,697
a05-000-00-07,to,2,198.47272727272727,70,44,2647
a05-000-01-00,be,2,204.74675324675331,112,44,723
a05-000-01-02,in,2,221.28474074074074,75,45,1799
a05-000-01-05,is,2,220.0635964912281,64,57,978
a05-000-01-07,to,2,192.78156442713401,79,39,2647
a05-000-02-01,a,1,175.10553191489362,47,25,2260
a05-000-02-04,for,3,217.25417222963955,107,56,839
a05-000-02-05,the,3,205.53319748683987,151,39,5825
a05-000-03-04,will,4,210.72474074074074,125,54,270
a05-000-03-05,be,2,203.85643375334087,97,54,723
a05-000-03-06,to,2,182.2096342551293,59,38,2647
a05-000-04-04,of,2,206.09807193177605,87,62,3190
a05-000-05-00,about,5,202.19565031252682,229,51,170
a05-000-05-04,The,3,217.5438282647585,172,52,626
a05-000-06-00,would,5,206.922384917217,243,43,260
a05-000-06-01,be,2,201.92697239730487,107,43,723
a05-000-06-05,to,2,200.0716685330347,76,47,2647
a05-000-06-06,a,1,150.0948717948718,39,20,2260
a05-000-07-01,than,4,208.86061776061769,185,42,178
a05-004-00-01,of,2,231.29693206720242,74,74,3190
a05-004-00-03,the,3,228.0808080808081,99,53,5825
a05-004-00-07,which,5,230.7582600195504,186,55,423
a05-004-00-08,is,2,231.7009084556254,54,53,978
a05-004-01-00,not,3,229.55117845117852,108,55,479
a05-004-01-03,the,3,228.15960784313725,100,51,5825
a05-004-01-07,and,3,223.9722627737226,137,50,2473
a05-004-02-02,would,5,227.88905560458957,206,55,260
a05-004-02-05,for,3,235.09385113268607,103,72,839
a05-004-03-00,a,1,207.00129198966408,43,36,2260
a05-004-03-06,would,5,229.13413223140486,220,55,260
a05-004-03-07,be,2,220.43244949494945,99,48,723
a05-004-04-02,at,2,218.9836734693877,70,56,560
a05-004-04-03,all,3,217.51790450928382,78,58,243
a05-004-04-05,in,2,228.25743776563442,61,54,1799
a05-004-05-00,and,3,223.61911764705883,136,65,2473
a05-004-05-03,This,4,232.35874553799079,222,53,123
a05-004-05-04,would,5,229.99053946703253,227,61,260
a05-004-05-07,in,2,231.02513150204558,59,58,1799
a05-004-05-08,the,3,222.9012803234501,106,56,5825
a05-004-06-02,and,3,225.9054383116883,154,64,2473
a05-004-07-06,of,2,233.0855555555556,90,80,3190
a05-004-08-00,has,3,226.6364643331856,148,61,333
a05-004-08-01,been,4,225.4374147804745,193,57,373
a05-004-08-03,on,2,211.92538759689918,86,36,697
a05-004-08-04,the,3,223.30341880341882,117,62,5825
a05-004-08-06,for,3,232.36717041161262,107,94,839
a05-004-08-07,some,4,223.05344995140914,210,49,140
a05-004-09-00,with,4,227.50692354003613,151,66,742
a05-004-09-01,the,3,224.08704115684085,124,58,5825
a05-009-00-00,He,2,206.4594110115237,71,55,321
a05-009-00-01,has,3,219.0267857142857,114,56,333
a05-009-00-02,had,3,211.75691728234105,117,59,732
a05-009-00-05,with,4,228.01513975155282,138,56,742
a05-009-00-06,the,3,225.3356923076923,100,65,5825
a05-009-01-02,He,2,220.58739441195576,81,57,321
a05-009-01-03,has,3,224.78001200480202,119,56,333
a05-009-01-05,had,3,216.32241379310344,116,55,732
a05-009-01-07,with,4,225.00419580419586,143,60,742
a05-009-01-08,the,3,225.73109002013229,114,61,5825
a05-009-02-00,of,2,228.317907444668,71,84,3190
a05-009-02-06,and,3,222.92956428762363,129,58,2473
a05-009-02-07,with,4,224.6860689655172,125,58,742
a05-009-02-08,other,5,222.4133744855967,162,60,141
a05-009-03-02,with,4,228.0947712418301,136,63,742
a05-009-04-00,of,2,230.90588235294118,85,86,3190
a05-009-04-05,of,2,228.47733294083008,79,86,3190
a05-009-04-06,the,3,225.88533114395184,116,63,5825
a05-009-05-00,are,3,211.62907268170426,133,45,382
a05-009-05-01,now,3,216.641975308642,162,40,116
a05-009-05-02,being,5,232.5818862785155,231,89,161
a05-009-05-04,out,3,221.18928285790454,121,62,207
a05-009-05-05,by,2,233.0011906942664,106,103,487
a05-009-05-06,the,3,225.68884042166485,131,63,5825
a05-009-06-00,of,2,233.39455782312925,98,87,3190
a05-009-06-03,a,1,211.3173076923077,48,39,2260
a05-009-06-05,that,4,224.80644363876075,164,74,1127
a05-009-06-06,may,3,230.6004826678368,159,86,162
a05-009-07-00,or,2,222.77855924978687,92,51,268
a05-013-00-00,The,3,214.8149597238205,158,55,626
a05-013-00-02,will,4,218.0787478601125,87,47,270
a05-013-00-03,be,2,199.01413255360626,54,38,723
a05-013-00-05,to,2,199.65007215007216,66,42,2647
a05-013-02-01,that,4,205.6967428967429,195,37,1127
a05-013-02-02,the,3,211.71646825396823,144,35,5825
a05-013-02-05,in,2,227.7341145833333,80,48,1799
a05-013-03-02,in,2,220.557596513076,73,44,1799
a05-013-03-05,time,4,228.64163614163616,126,52,143
a05-013-03-06,as,2,173.14190821256042,72,23,702
a05-013-04-00,of,2,205.46761904761902,75,70,3190
a05-013-04-03,is,2,119.29186602870813,22,19,978
a05-013-04-07,This,4,221.85158298043962,174,57,123
a05-013-04-08,was,3,197.13064516129032,140,31,1135
a05-013-04-09,to,2,194.56216931216926,63,48,2647
a05-013-05-01,to,2,191.9126461988304,76,36,2647
a05-013-05-02,the,3,216.44581485587585,164,44,5825
a05-013-05-04,of,2,206.8523969722456,82,58,3190
a05-013-06-03,with,4,222.85714285714286,177,56,742
a05-013-06-04,the,3,200.7625,86,40,5825
a05-013-07-01,out,3,214.3686153846154,130,50,207
a05-013-07-02,of,2,197.15641952983725,79,56,3190
a05-013-07-04,by,2,203.45939734422882,89,44,487
a05-013-07-05,the,3,216.8033392434988,144,47,5825
a05-013-08-00,of,2,205.35858585858585,81,66,3190
a05-017-00-00,The,3,217.68483870967742,186,50,626
a05-017-00-03,the,3,224.11715699036708,167,46,5825
a05-017-01-00,of,2,207.15596684017737,91,57,3190
a05-017-01-03,as,2,194.79,80,30,702
a05-017-02-00,He,2,215.61787665886035,122,42,321
a05-017-02-01,is,2,221.43916223404256,64,47,978
a05-017-02-03,the,3,221.69797644216249,154,43,5825
a05-017-02-05,can,3,205.65447845804988,126,28,144
a05-017-02-06,be,2,216.08482624649253,113,41,723
a05-017-03-01,the,3,217.81869215597027,169,39,5825
a05-017-03-03,of,2,209.72920743639918,73,56,3190
a05-017-03-04,an,2,184.72752678155567,113,19,401
a05-017-04-00,to,2,189.0545280612245,64,49,2647
a05-017-04-03,in,2,225.83448060075094,68,47,1799
a05-017-04-04,some,4,202.55690508322087,171,26,140
a05-017-05-01,be,2,209.9299824956239,93,43,723
a05-017-05-05,he,2,201.0075,100,28,885
a05-017-06-00,not,3,205.2761578044597,106,44,479
a05-017-06-02,that,4,207.4692771084337,166,40,1127
a05-017-06-03,the,3,210.75033738191632,133,39,5825
a05-017-06-05,has,3,205.8879310344828,116,37,333
a05-017-06-06,been,4,207.29295095148757,182,41,373
a05-017-07-01,this,4,217.7383905852417,131,48,353
a05-017-07-04,be,2,200.7284188034188,104,45,723
a05-017-08-02,is,2,209.1705685618729,52,46,978
a05-017-08-05,to,2,195.05458768873402,63,41,2647
a05-017-09-01,would,5,203.27978418850472,239,38,260
a05-017-09-03,have,4,206.5713141025641,192,39,422
a05-017-09-04,to,2,190.56155218554846,59,38,2647
a05-017-09-05,be,2,210.4012515644556,85,47,723
a05-017-09-06,for,3,216.56698113207543,120,53,839
a05-022-00-00,It,2,159.54669030732862,36,47,275
a05-022-00-01,is,2,209.21992110453647,39,52,978
a05-022-00-03,this,4,216.60376353630392,131,43,353
a05-022-00-04,would,5,216.32542372881355,236,40,260
a05-022-00-05,be,2,212.39856459330144,95,44,723
a05-022-00-06,the,3,220.16516308119358,131,44,5825
a05-022-01-01,for,3,217.08282828282842,110,45,839
a05-022-01-02,the,3,219.3626253132832,152,42,5825
a05-022-02-02,and,3,201.8550573514077,137,28,2473
a05-022-02-03,to,2,198.57221283783784,64,37,2647
a05-022-02-06,man,3,201.38040201005023,199,20,151
a05-022-02-07,to,2,196.91331269349843,68,38,2647
a05-022-03-01,at,2,211.83915622940015,74,41,560
a05-022-03-03,a,1,178.65886939571152,38,27,2260
a05-022-03-08,is,2,217.76739130434785,46,50,978
a05-022-04-00,no,2,182.39517625231912,77,28,188
a05-022-04-02,in,2,222.69092627599244,69,46,1799
