image_id,text,word_length,image_mean,img_width,img_height,occur,top_100
b02-013-05-06,than,4,219.6575195049772,189,59,178,True
b02-013-07-01,to,2,205.1233716475096,45,58,2647,True
b02-013-07-04,The,3,217.05235042735043,104,63,626,True
b02-013-07-07,is,2,226.75461380724545,77,57,978,True
b02-013-08-00,what,4,212.23822393822397,185,42,154,True
b02-013-08-01,we,2,199.493167324628,89,37,253,True
b02-013-08-04,to,2,201.39103313840155,45,57,2647,True
b02-013-08-05,the,3,217.2249881084509,119,53,5825,True
b02-013-09-01,as,2,206.55337995338,65,33,702,True
b02-013-09-02,a,1,201.2710918114144,52,31,2260,True
b02-013-09-04,for,3,228.1469609582964,92,98,839,True
b02-013-09-07,and,3,221.56049679487185,156,64,2473,True
b02-035-00-01,this,4,214.14055944055943,165,52,353,True
b02-035-00-03,what,4,217.25915351024528,229,52,154,True
b02-035-01-02,and,3,218.9390673575129,193,50,2473,True
b02-035-01-03,what,4,222.52424242424243,235,66,154,True
b02-035-01-04,we,2,203.3130681818181,110,32,253,True
b02-035-02-01,and,3,217.82293161166905,164,51,2473,True
b02-035-02-05,is,2,218.22263868065968,87,46,978,True
b02-035-03-00,a,1,153.342,40,25,2260,True
b02-035-03-02,not,3,217.9663547237077,176,51,479,True
b02-035-03-03,to,2,200.3417721518988,79,42,2647,True
b02-035-03-05,but,3,215.4382506929473,191,51,418,True
b02-035-03-06,to,2,206.7384719710669,79,56,2647,True
b02-035-04-00,The,3,208.44943310657595,140,63,626,True
b02-035-05-00,on,2,196.59359483614696,106,38,697,True
b02-035-05-04,not,3,217.8242857142857,182,50,479,True
b02-035-05-06,much,4,224.0331950207469,241,52,122,True
b02-035-06-00,but,3,217.12819148936168,188,50,418,True
b02-035-06-01,it,2,217.17827130852345,98,51,702,True
b02-035-06-03,what,4,228.88910262575743,281,74,154,True
b02-035-06-04,is,2,225.19703703703703,75,54,978,True
b02-035-06-07,that,4,217.6544022092268,216,57,1127,True
b02-035-07-00,the,3,213.77729754322112,157,56,5825,True
b02-035-07-04,is,2,223.52624740124745,74,52,978,True
b02-035-08-01,to,2,197.6004048582996,95,52,2647,True
b02-035-08-04,This,4,233.6703094398747,230,111,123,True
b02-035-08-05,is,2,214.77436619718307,71,50,978,True
b02-035-09-00,much,4,227.5073104200764,282,65,122,True
b02-035-09-01,the,3,201.23816221284576,158,54,5825,True
b02-035-09-04,to,2,209.14017185821697,98,57,2647,True
b02-035-10-00,it,2,225.3626771178776,107,62,702,True
b02-035-10-01,by,2,235.43606701940035,126,90,487,True
b02-035-10-03,that,4,220.316715542522,231,62,1127,True
b02-035-10-04,the,3,216.5441505216096,176,61,5825,True
b02-035-10-06,would,5,231.0394151846785,344,68,260,True
b02-035-10-07,be,2,216.8044800884956,113,64,723,True
b02-045-00-03,which,5,212.725935828877,187,64,423,True
b02-045-00-05,in,2,202.5394242803505,51,47,1799,True
b02-045-00-09,to,2,205.61366959064327,57,48,2647,True
b02-045-01-00,this,4,204.8328267477204,94,56,353,True
b02-045-01-06,which,5,211.45999219359877,183,56,423,True
b02-045-01-08,in,2,207.31183970856105,61,45,1799,True
b02-045-01-11,made,4,198.910582010582,150,63,121,True
b02-045-01-12,it,2,209.72209211553476,42,61,702,True
b02-045-02-00,very,4,209.4970087436724,106,82,119,True
b02-045-02-03,if,2,209.5662337662337,45,77,144,True
b02-045-02-07,the,3,205.4559305689489,85,61,5825,True
b02-045-03-02,that,4,206.64503042596348,116,68,1127,True
b02-045-03-03,is,2,211.68083400160384,43,58,978,True
b02-045-03-04,all,3,206.5192395785616,74,59,243,True
b02-045-03-05,that,4,207.3245944192083,115,67,1127,True
b02-045-03-07,be,2,193.3,70,57,723,True
b02-045-03-09,of,2,223.6209935897436,65,96,3190,True
b02-045-03-10,it,2,220.4622747747748,48,74,702,True
b02-045-03-12,It,2,197.8171191553544,39,68,275,True
b02-045-03-13,is,2,208.56666666666663,42,60,978,True
b02-045-03-14,a,1,196.3910293271996,37,47,2260,True
b02-045-04-00,that,4,198.58270286307672,107,63,1127,True
b02-045-04-01,the,3,196.1845781337307,91,59,5825,True
b02-045-04-05,have,4,200.48123543123543,132,65,422,True
b02-045-04-06,been,4,203.67388863942523,131,68,373,True
b02-045-05-00,from,4,219.5405863988056,139,106,384,True
b02-045-05-01,this,4,203.4436728395061,108,60,353,True
b02-045-05-04,It,2,186.116979655712,36,71,275,True
b02-045-05-05,is,2,207.66524729774,43,71,978,True
b02-045-05-06,a,1,184.07636603028308,31,49,2260,True
b02-045-05-09,that,4,206.91404958677683,121,65,1127,True
b02-045-05-10,the,3,199.7176846590909,88,64,5825,True
b02-045-06-03,the,3,197.21535923753663,88,62,5825,True
b02-045-06-05,of,2,224.8114499870768,73,106,3190,True
b02-045-06-08,not,3,209.0900343642612,97,75,479,True
b02-045-07-00,to,2,207.76491228070176,57,65,2647,True
b02-045-07-06,but,3,204.9561855670103,97,68,418,True
b02-045-07-07,to,2,200.21011904761903,48,70,2647,True
b02-045-08-00,the,3,198.64429644808743,96,61,5825,True
b02-045-08-02,which,5,204.5470243601604,188,69,423,True
b02-045-08-03,he,2,190.7190106413575,61,57,885,True
b02-045-08-05,to,2,193.62976190476192,56,60,2647,True
b02-097-00-01,be,2,190.6625159642401,58,54,723,True
b02-097-00-03,to,2,180.9212962962963,36,60,2647,True
b02-097-00-11,is,2,203.10963455149505,77,43,978,True
b02-097-00-12,an,2,180.33001808318264,79,28,401,True
b02-097-01-03,We,2,195.78773584905665,76,53,100,True
b02-097-01-05,not,3,194.74807692307687,143,40,479,True
b02-097-01-06,be,2,196.99801587301587,54,56,723,True
b02-097-02-00,that,4,204.22651182255703,162,59,1127,True
b02-097-02-01,this,4,207.1435601198117,164,57,353,True
b02-097-02-04,will,4,204.4836159816039,142,49,270,True
b02-097-02-06,on,2,172.16039426523295,72,31,697,True
b02-097-02-07,to,2,194.62374020156776,47,57,2647,True
b02-097-03-00,and,3,201.9404694570136,136,52,2473,True
b02-097-03-04,but,3,198.3269534957292,109,58,418,True
b02-097-03-06,it,2,203.3263588263588,77,54,702,True
b02-097-03-08,we,2,192.7434074074074,75,45,253,True
b02-097-03-09,could,5,199.3029878618114,168,51,144,True
b02-097-03-10,not,3,205.91541060291055,148,52,479,True
b02-097-04-01,for,3,205.196904197462,101,71,839,True
b02-097-04-02,them,4,211.806863884172,167,67,163,True
b02-097-05-00,and,3,202.88493292053656,152,51,2473,True
b02-097-05-01,not,3,199.1025435930251,133,47,479,True
b02-097-05-02,a,1,160.58272058823533,34,32,2260,True
b02-097-05-08,can,3,193.86025176018777,109,43,144,True
b02-097-05-10,have,4,216.4600343053173,159,55,422,True
b02-097-06-00,been,4,216.2775125328241,142,59,373,True
b02-097-06-01,an,2,193.6645796064401,86,39,401,True
b02-097-06-04,which,5,212.00908045977008,145,60,423,True
b02-097-06-05,more,4,205.6203878265553,158,47,207,True
b02-097-06-06,people,6,214.75142938822185,212,66,113,True
b02-097-07-00,in,2,221.145283018868,110,53,1799,True
b02-097-07-01,and,3,216.0204337899543,146,60,2473,True
b02-097-07-02,out,3,200.4570107858244,118,55,207,True
b02-097-07-03,of,2,197.17751322751323,60,63,3190,True
b02-097-07-04,the,3,209.84758771929825,114,56,5825,True
b02-097-07-07,to,2,186.1043956043956,39,56,2647,True
b02-097-07-09,over,4,206.03932304629168,147,41,123,True
b02-097-08-00,and,3,208.1772014287933,137,47,2473,True
b02-097-08-02,with,4,209.4544158189942,157,67,742,True
b02-102-00-04,the,3,216.3847870182556,85,58,5825,True
b02-102-00-06,has,3,223.79579032584496,81,61,333,True
b02-102-00-07,been,4,223.0103305785124,121,60,373,True
b02-102-00-08,a,1,205.8048245614035,38,36,2260,True
b02-102-01-03,and,3,222.0299773755656,102,52,2473,True
b02-102-01-06,their,5,227.15904086126744,134,61,256,True
b02-102-02-01,to,2,216.3149560117302,55,62,2647,True
b02-102-02-03,out,3,224.7453022875817,96,51,207,True
b02-102-02-06,of,2,226.8670581150256,81,82,3190,True
b02-102-02-08,with,4,221.80974842767296,106,60,742,True
b02-102-03-00,the,3,218.59716740190387,73,59,5825,True
b02-102-03-04,It,2,220.12853773584905,48,53,275,True
b02-102-03-06,not,3,223.526073926074,91,55,479,True
b02-102-03-07,have,4,220.93899745114695,107,55,422,True
b02-102-03-08,been,4,225.28455284552845,123,64,373,True
b02-102-03-10,a,1,198.44444444444449,34,27,2260,True
b02-102-04-00,if,2,225.25073056692003,58,59,144,True
b02-102-04-03,had,3,218.16876456876457,117,55,732,True
b02-102-04-04,not,3,224.1177248677249,108,56,479,True
b02-102-04-05,been,4,219.1890924115136,137,53,373,True
b02-102-05-00,that,4,210.412841191067,104,62,1127,True
b02-102-05-01,they,4,223.4775349119612,108,122,269,True
b02-102-05-03,do,2,212.1909090909091,77,60,121,True
b02-102-05-05,to,2,206.4201298701299,55,56,2647,True
b02-102-05-07,even,4,206.1899553571428,128,35,98,True
b02-102-06-02,of,2,224.63028111129373,79,77,3190,True
b02-102-06-03,being,5,232.8828472565497,136,119,161,True
b02-102-06-05,as,2,208.65311004784687,66,38,702,True
b02-105-00-00,But,3,219.59571428571425,140,50,173,True
b02-105-00-01,they,4,230.3145131432803,146,74,269,True
b02-105-00-02,were,4,212.3086206896552,180,29,306,True
b02-105-00-03,so,2,213.454164484023,83,23,212,True
b02-105-00-05,and,3,233.86810344827583,180,58,2473,True
b02-105-00-06,they,4,230.99593765544685,163,74,269,True
b02-105-01-00,have,4,225.13943262411345,150,47,422,True
b02-105-01-01,had,3,221.4865779645192,153,56,732,True
b02-105-01-02,to,2,217.07012750455368,61,54,2647,True
b02-105-01-04,the,3,221.49762958280652,113,56,5825,True
b02-105-02-01,in,2,237.06708652792992,83,44,1799,True
b02-105-02-04,the,3,224.39084175084176,135,55,5825,True
b02-105-02-06,of,2,227.00487621905475,93,86,3190,True
b02-105-03-00,the,3,222.58391608391608,130,66,5825,True
b02-105-03-02,has,3,231.95851318944844,139,60,333,True
b02-105-03-04,a,1,191.74666666666667,39,25,2260,True
b02-105-04-01,people,6,231.3270098039216,240,85,113,True
b02-105-04-03,they,4,233.03619047619048,175,81,269,True
b02-105-04-05,will,4,229.18530701754383,152,60,270,True
b02-105-04-06,be,2,215.46178821178825,91,44,723,True
b02-105-05-00,when,4,233.78351881293057,204,74,170,True
b02-105-05-01,the,3,211.43007662835248,108,58,5825,True
b03-025-00-00,But,3,203.12186588921284,147,70,173,True
b03-025-00-02,on,2,192.2317073170732,82,31,697,True
b03-025-00-05,of,2,209.00641025641025,66,78,3190,True
b03-025-01-01,could,5,208.15233415233416,165,74,144,True
b03-025-01-02,not,3,219.0653846153846,100,78,479,True
b03-025-01-04,much,4,221.22818000362912,167,66,122,True
b03-025-01-06,than,4,217.12442827442828,130,74,178,True
b03-025-01-08,for,3,218.3070085470085,78,75,839,True
b03-025-01-11,the,3,208.91648511256355,102,81,5825,True
b03-025-02-01,that,4,204.82535282258064,124,64,1127,True
b03-025-02-03,of,2,217.08142037302727,68,82,3190,True
b03-025-02-05,and,3,211.3720518867925,106,64,2473,True
b03-025-03-01,be,2,218.0152482269504,94,60,723,True
b03-025-03-06,the,3,215.24458128078817,116,70,5825,True
b03-025-03-08,has,3,212.24133986928103,85,72,333,True
b03-025-04-00,and,3,210.19395313681025,105,63,2473,True
b03-025-04-01,it,2,215.7424852071006,65,65,702,True
b03-025-04-02,is,2,221.82010582010585,54,49,978,True
b03-025-04-03,an,2,211.00185185185185,90,36,401,True
b03-025-04-06,is,2,220.5617352614016,58,62,978,True
b03-025-04-07,to,2,207.17128205128205,60,65,2647,True
b03-025-05-02,the,3,217.34648187633263,112,67,5825,True
b03-025-05-06,in,2,234.9885911840968,89,65,1799,True
b03-025-05-07,what,4,224.40799825174824,156,88,154,True
b03-025-06-00,is,2,225.85454545454544,55,59,978,True
b03-025-06-01,not,3,221.1547516508757,86,81,479,True
b03-025-06-03,a,1,175.48333333333332,45,28,2260,True
b03-087-00-00,The,3,158.823613086771,57,37,626,True
b03-087-00-02,he,2,153.86201298701295,44,42,885,True
b03-087-00-05,be,2,154.31485849056602,53,32,723,True
b03-087-00-07,at,2,174.8743086978381,51,39,560,True
b03-087-00-09,two,3,166.70566991693752,71,39,133,True
b03-087-00-11,before,6,172.72,125,45,98,True
b03-087-00-12,the,3,152.68190263842442,69,39,5825,True
b03-087-01-01,is,2,171.4006968641115,35,41,978,True
b03-087-01-05,this,4,173.6850649350649,91,44,353,True
b03-087-01-06,there,5,157.82852774137174,109,42,204,True
b03-087-01-07,will,4,172.9438549955791,87,52,270,True
b03-087-01-08,be,2,152.2962648556876,62,38,723,True
b03-087-01-09,some,4,151.33431516936668,97,35,140,True
b03-087-01-12,The,3,153.4268292682927,72,41,626,True
b03-087-01-14,is,2,159.78219395866458,34,37,978,True
b03-087-02-01,and,3,155.93978974195602,73,43,2473,True
b03-087-02-03,in,2,142.4640564826701,38,41,1799,True
b03-087-02-06,and,3,151.12388013592832,83,39,2473,True
b03-087-02-07,it,2,180.157957957958,37,45,702,True
b03-087-02-08,is,2,172.3133971291866,38,44,978,True
b03-087-02-11,the,3,156.63013698630138,73,41,5825,True
b03-087-02-12,other,5,168.1934203062961,123,43,141,True
b03-087-03-02,in,2,174.1321212121212,33,50,1799,True
b03-087-03-03,the,3,153.0828303152247,71,42,5825,True
b03-087-03-05,will,4,162.43287037037038,72,42,270,True
b03-087-03-07,all,3,141.95546558704453,57,39,243,True
b03-087-03-08,the,3,138.39938556067588,62,42,5825,True
b03-087-03-11,This,4,175.45471521942108,84,51,123,True
b03-087-03-13,may,3,189.49468085106383,94,68,162,True
b03-087-04-00,the,3,148.1610105580694,68,39,5825,True
b03-087-04-02,an,2,125.10714285714286,52,28,401,True
b03-087-04-05,for,3,178.52316810344828,64,58,839,True
b03-087-04-09,the,3,155.37687687687688,74,45,5825,True
b03-087-05-02,from,4,184.692664348402,99,61,384,True
b03-087-05-03,the,3,144.96557971014494,69,40,5825,True
b03-092-00-02,is,2,184.5263157894737,35,38,978,True
b03-092-00-08,not,3,185.3623693379791,70,41,479,True
b03-092-01-03,this,4,189.53830439223697,89,55,353,True
b03-092-01-05,of,2,208.23565323565327,52,63,3190,True
b03-092-01-07,a,1,151.45138888888889,32,27,2260,True
b03-092-01-10,of,2,190.20650887573964,52,65,3190,True
b03-092-02-02,by,2,187.85350492880607,44,83,487,True
b03-092-02-03,at,2,183.5296296296296,54,40,560,True
b03-092-02-06,these,5,174.24221972253468,127,42,108,True
b03-092-02-08,a,1,158.05645161290326,31,28,2260,True
b03-092-03-04,The,3,172.1319298245614,75,38,626,True
b03-092-03-06,is,2,187.5858250276855,43,42,978,True
b03-092-03-07,on,2,176.54704944178627,57,33,697,True
b03-092-03-09,The,3,171.14594594594598,75,37,626,True
b03-092-03-11,has,3,173.0864957264957,75,39,333,True
b03-092-04-00,it,2,183.8780663780664,33,42,702,True
b03-092-04-01,not,3,169.3581730769231,64,39,479,True
b03-092-04-02,only,4,196.0461165048544,103,80,143,True
b03-092-04-03,the,3,169.48960363872644,81,38,5825,True
b03-092-04-05,of,2,186.01176470588248,51,60,3190,True
b03-092-04-06,the,3,155.730979250091,67,41,5825,True
b03-092-04-08,of,2,208.459375,60,64,3190,True
b03-092-04-10,for,3,198.81264637002343,70,61,839,True
b03-092-05-00,but,3,176.88019323671497,69,45,418,True
b03-092-05-02,the,3,171.14060489060492,74,42,5825,True
b03-092-05-04,of,2,190.4178222907036,59,66,3190,True
b03-092-05-05,the,3,162.18226744186046,80,43,5825,True
b03-092-05-08,of,2,197.697524911604,51,61,3190,True
b03-092-05-09,the,3,170.7542424242424,75,44,5825,True
b03-098-00-00,The,3,213.4148936170213,94,53,626,True
b03-098-00-02,and,3,211.81554487179488,130,48,2473,True
b03-098-00-03,the,3,213.86306366047745,104,58,5825,True
b03-098-00-06,are,3,193.4079037800687,97,30,382,True
b03-098-01-01,to,2,205.72859216255443,52,53,2647,True
b03-098-01-06,with,4,227.94125727213964,182,68,742,True
b03-098-02-01,will,4,226.4363348247576,149,72,270,True
b03-098-02-02,be,2,213.2208297320657,89,52,723,True
b03-098-02-04,in,2,231.23121951219508,82,75,1799,True
b03-098-02-05,the,3,214.7074163400663,107,62,5825,True
b03-098-03-06,made,4,218.87026178010467,191,50,121,True
b03-098-03-07,no,2,200.40167918692,73,31,188,True
b03-098-04-00,about,5,209.1414141414141,198,50,170,True
b03-098-04-01,it,2,218.077380952381,60,70,702,True
b03-098-04-04,The,3,217.8223557692308,130,64,626,True
b03-098-04-06,is,2,219.99131944444449,45,64,978,True
b03-098-04-07,to,2,200.22931785195945,52,53,2647,True
b03-098-05-01,the,3,206.51173941798945,108,56,5825,True
b03-098-05-03,out,3,205.7273504273504,117,50,207,True
b03-098-05-05,The,3,215.83738407419256,106,59,626,True
b03-098-05-07,of,2,211.80461538461535,75,78,3190,True
b03-098-06-01,would,5,217.5512697828487,247,55,260,True
b03-098-06-02,have,4,220.8539205155746,190,49,422,True
b03-098-06-05,to,2,208.5766283524904,58,54,2647,True
b03-098-06-06,a,1,191.35591689250225,41,27,2260,True
b03-098-07-01,if,2,219.47840030182985,57,93,144,True
b03-098-07-02,they,4,216.844301994302,135,104,269,True
b03-098-07-03,had,3,212.53747795414463,162,56,732,True
b03-098-07-05,more,4,202.5828571428572,185,35,207,True
b03-098-07-07,to,2,204.2108843537415,63,49,2647,True
b03-098-08-01,the,3,202.54038461538465,110,52,5825,True
b03-098-08-03,to,2,200.10680016687527,51,47,2647,True
b03-098-08-04,the,3,209.6471786833856,116,55,5825,True
b03-098-09-01,of,2,214.7391390597104,71,71,3190,True
b03-098-09-02,the,3,210.51053864168617,105,61,5825,True
b03-104-00-00,It,2,217.2766714082504,74,76,275,True
b03-104-00-01,is,2,220.60888888888888,60,75,978,True
b03-104-00-03,that,4,225.23511506148787,191,86,1127,True
b03-104-00-06,said,4,222.7878675927294,202,67,259,True
b03-104-00-07,there,5,222.829757152362,167,72,204,True
b03-104-00-08,is,2,221.2933455433456,52,63,978,True
b03-104-01-00,at,2,226.09549340675264,103,67,560,True
b03-104-01-01,the,3,216.0682126557296,121,67,5825,True
b03-104-01-04,an,2,211.33875248838743,137,44,401,True
b03-104-01-07,up,2,221.22370144041903,116,79,181,True
b03-104-01-09,in,2,230.3737203972498,77,85,1799,True
b03-104-02-00,the,3,225.25753778999277,139,89,5825,True
b03-104-02-02,of,2,228.7043573515093,79,104,3190,True
b03-104-02-05,This,4,219.80574324324328,148,72,123,True
b03-104-03-03,a,1,202.7612440191388,55,38,2260,True
b03-104-03-05,of,2,227.69407147283616,94,103,3190,True
b03-104-03-06,the,3,220.95995995996,111,90,5825,True
b03-104-04-00,of,2,225.1556617295748,91,115,3190,True
b03-104-04-03,The,3,215.1362962962963,126,75,626,True
b03-104-04-06,man,3,205.1183473389356,204,35,151,True
b03-104-05-00,and,3,221.0208577283373,224,61,2473,True
b03-104-05-02,is,2,217.398316349136,61,74,978,True
b03-104-05-04,of,2,223.76725521669343,89,105,3190,True
b03-104-05-05,no,2,204.0251012145749,95,39,188,True
b03-104-06-01,than,4,231.62315217391304,200,92,178,True
b03-104-06-04,people,6,231.641828117238,305,99,113,True
b03-104-07-00,to,2,222.08798701298696,70,88,2647,True
b03-104-07-01,be,2,224.79946524064167,88,85,723,True
b03-104-07-03,out,3,226.20059369202232,175,77,207,True
b03-104-07-04,for,3,228.69117422507253,118,111,839,True
b03-104-07-05,the,3,224.29724655819768,119,94,5825,True
b03-104-07-07,of,2,224.13899963754983,89,124,3190,True
b03-104-07-09,is,2,225.33358395989976,57,70,978,True
b03-104-07-10,there,5,219.7958956202465,186,82,204,True
b03-104-08-00,any,3,233.1892338025586,193,113,105,True
b03-104-08-03,the,3,213.3097021276596,125,94,5825,True
